player,winner,time,species,event,player_0_Ability,player,species,event,player_1_Ability
0,0,9.59,P,430,23,1,T,1044,32
0,0,10.39,Z,1096,95,1,T,537,49
0,1,6.54,P,749,34,1,T,786,61
0,1,9.56,P,810,39,1,T,1074,58
0,1,0.56,T,117,1,1,T,128,8
0,0,9.59,Z,1068,59,1,P,1378,43
0,1,2.21,T,194,15,1,T,241,9
0,0,8.01,Z,1527,81,1,T,1187,83
0,1,10.58,T,1750,61,1,T,1210,55
0,0,8.55,Z,797,56,1,P,888,57
0,1,6.42,Z,892,50,1,T,1483,73
0,1,5.3,P,377,16,1,P,648,30
0,0,7.51,Z,874,49,1,P,1928,64
0,1,9.49,P,1099,69,1,T,1350,102
0,0,2.37,T,329,7,1,T,367,13
0,1,10.59,Z,1201,66,1,Z,964,60
0,1,10.03,T,2028,125,1,Z,2318,105
0,0,4.48,Z,644,35,1,Z,1119,21
0,1,7.35,P,831,46,1,T,730,54
0,0,10.46,Z,1169,70,1,P,887,77
0,0,9.23,Z,1679,59,1,Z,957,48
0,0,9.38,T,1161,58,1,T,811,48
0,0,9.59,Z,1430,47,1,P,1041,59
0,0,9.59,T,1176,95,1,Z,1339,65
0,0,9.51,P,1200,60,1,T,1710,100
0,1,8.23,T,253,22,1,P,296,23
0,1,9.59,T,757,47,1,T,811,57
0,0,9.59,Z,1299,97,1,Z,1778,80
0,0,2.2,Z,354,9,1,T,153,9
0,0,9.51,Z,758,51,1,P,458,27
0,1,3.19,T,418,14,1,T,135,8
0,1,6.13,Z,792,38,1,Z,727,39
0,0,9.09,T,1687,119,1,Z,950,57
0,0,9.59,P,941,67,1,Z,1118,57
0,0,4.49,T,829,28,1,P,876,26
0,0,6.09,T,741,48,1,Z,671,28
0,1,10.44,T,2047,131,1,Z,1412,92
0,1,7.34,P,1436,62,1,Z,1208,73
0,0,9.58,P,558,67,1,Z,1362,76
0,1,9.57,P,1217,42,1,T,1555,48
0,1,7.45,Z,732,42,1,Z,638,29
0,0,9.13,Z,1954,86,1,P,2063,86
0,0,10.29,P,1943,106,1,T,1860,183
0,0,9.59,P,1144,75,1,T,1414,93
0,1,6.18,T,826,55,1,Z,765,29
0,1,9.22,Z,565,45,1,P,774,39
0,1,9.59,P,864,64,1,T,1026,89
0,1,7.17,T,1035,45,1,P,790,43
0,0,3.58,P,257,15,1,P,192,16
0,1,10.05,Z,1081,51,1,P,1294,52
0,0,6.42,T,821,43,1,T,739,40
0,1,10.17,Z,1160,87,1,T,1723,158
0,0,9.57,T,584,39,1,Z,486,35
0,0,5.49,Z,1147,51,1,Z,1174,41
0,1,10.2,T,931,39,1,T,1286,76
0,1,9.59,Z,1428,46,1,P,1399,54
0,0,9.5,T,945,59,1,Z,2063,55
0,1,9.59,Z,1328,42,1,P,1198,70
0,1,4.05,T,606,20,1,T,804,15
0,1,2.16,Z,123,6,1,Z,94,6
0,0,7.39,T,1197,76,1,T,647,48
0,1,3.15,T,337,20,1,P,153,22
0,1,3.1,T,298,15,1,Z,253,12
0,1,9.58,T,1364,101,1,T,1209,75
0,0,8.05,T,859,60,1,T,743,47
0,0,5.43,Z,557,44,1,Z,1010,32
0,0,5.18,Z,397,32,1,T,462,35
0,1,9.58,T,1605,121,1,Z,1757,114
0,0,9.58,Z,1086,70,1,T,1288,72
0,1,6.28,Z,492,24,1,Z,456,25
0,0,2.42,Z,307,7,1,T,184,6
0,1,9.4,P,1363,62,1,T,793,68
0,0,5.1,T,1013,37,1,T,574,28
0,1,5.05,Z,666,27,1,P,839,55
0,0,6.59,T,155,17,1,P,474,27
0,0,9.59,T,1016,71,1,P,747,56
0,1,3.33,Z,392,16,1,Z,289,14
0,0,10.26,T,2078,130,1,P,1382,82
0,0,8.48,T,1258,85,1,Z,1008,58
0,1,8.32,T,1577,78,1,T,1217,66
0,1,4.27,T,314,26,1,P,470,29
0,1,8.42,P,707,47,1,P,654,28
0,1,3.02,Z,392,13,1,Z,587,9
0,0,6.08,Z,1062,38,1,P,683,52
0,1,9.59,P,801,41,1,T,1051,61
0,1,9.59,P,793,35,1,T,681,40
0,0,10.27,Z,1407,75,1,T,1845,105
0,1,6.55,P,506,35,1,T,772,41
0,0,9.59,T,1364,81,1,T,1137,75
0,1,5.31,P,468,16,1,Z,1086,27
0,0,5.15,T,558,21,1,T,641,14
0,1,9.59,Z,1100,60,1,T,1011,53
0,0,8.23,Z,984,34,1,P,1267,47
0,0,9.59,T,1160,44,1,P,602,31
0,1,3.56,T,230,22,1,T,270,20
0,0,9.58,Z,514,51,1,Z,714,47
0,1,9.09,T,965,52,1,P,631,52
0,0,9.59,P,818,34,1,Z,816,56
0,1,9.59,Z,1042,59,1,P,1070,50
0,0,7.37,P,1004,58,1,Z,1156,45
0,0,9.59,P,1073,54,1,Z,932,46
0,0,1.09,Z,163,5,1,T,71,4
0,0,5.41,P,981,47,1,T,754,34
0,0,7.43,P,1330,63,1,T,1040,51
0,0,7.1,P,529,31,1,P,395,19
0,1,9.59,P,1077,35,1,T,551,53
0,0,3.21,P,337,12,1,Z,298,14
0,0,7.28,P,1165,74,1,T,1374,88
0,0,2.54,Z,665,12,1,T,447,16
0,0,7.37,Z,805,39,1,Z,917,47
0,1,6.58,P,358,16,1,P,679,27
0,0,4.31,P,357,15,1,P,364,19
0,0,8.56,Z,1000,53,1,P,949,36
0,0,9.49,T,691,47,1,P,571,29
0,0,9.58,Z,830,76,1,T,704,71
0,0,3.45,P,254,21,1,T,395,18
0,0,6.13,T,727,48,1,T,708,52
0,1,9.59,Z,1800,77,1,T,1797,79
0,0,9.59,Z,1482,65,1,T,910,88
0,1,8.42,Z,870,57,1,Z,1322,43
0,1,2.09,P,158,8,1,Z,363,6
0,0,9.56,Z,987,53,1,P,1257,40
0,1,9.59,P,892,56,1,Z,1260,89
0,0,9.38,P,741,64,1,T,1456,83
0,0,5.51,Z,514,24,1,T,956,34
0,1,8.44,Z,1019,74,1,Z,1131,71
0,0,9.59,Z,1266,80,1,T,1464,83
0,0,8.42,Z,1180,57,1,Z,1490,38
0,0,9.59,P,924,45,1,P,1054,48
0,0,6.41,P,512,11,1,P,200,22
0,0,7.43,Z,450,39,1,Z,1653,32
0,1,9.18,T,970,30,1,T,1128,59
0,1,2.58,T,192,14,1,T,140,9
0,0,3.51,Z,344,17,1,P,629,18
0,0,5.31,T,550,28,1,P,363,22
0,1,9.59,Z,592,47,1,Z,1117,52
0,0,5.45,T,909,42,1,T,1054,34
0,0,9.59,T,866,107,1,T,1100,60
0,1,8.15,T,748,57,1,Z,776,55
0,0,10.0,T,1206,69,1,P,798,46
0,0,10.17,P,1950,116,1,P,1675,130
0,0,5.25,T,572,25,1,T,390,12
0,1,7.52,Z,765,37,1,T,1760,106
0,1,10.07,Z,1215,69,1,T,1095,88
0,1,9.58,Z,937,46,1,Z,1305,46
0,1,4.01,Z,272,20,1,Z,224,20
0,0,9.22,T,1035,81,1,Z,1182,55
0,1,9.59,T,287,20,1,P,665,32
0,0,0.18,P,19,0,1,T,33,0
0,0,8.59,T,1123,68,1,T,1284,83
0,0,9.58,T,999,83,1,P,972,43
0,0,8.59,T,1921,86,1,T,1119,91
0,1,9.59,Z,1590,108,1,T,1773,159
0,1,9.59,T,1357,90,1,T,1601,82
0,0,3.39,Z,215,7,1,T,113,10
0,0,9.59,Z,1010,66,1,Z,1904,60
0,1,6.16,P,460,24,1,T,959,42
0,1,9.59,T,754,53,1,P,476,36
0,1,5.59,T,572,30,1,Z,884,38
0,1,10.15,P,946,54,1,Z,1172,58
0,0,4.56,T,979,31,1,P,625,22
0,0,9.59,Z,1621,62,1,T,1021,58
0,0,9.58,Z,882,39,1,T,1502,77
0,1,5.54,T,820,54,1,T,651,49
0,1,6.11,T,708,47,1,T,657,42
0,0,3.42,Z,445,11,1,T,431,14
0,1,10.36,P,713,47,1,Z,747,45
0,0,4.2,T,994,41,1,Z,649,28
0,0,9.56,P,894,55,1,P,1452,69
0,0,6.54,T,1369,82,1,Z,809,52
0,1,7.4,P,727,30,1,T,685,52
0,1,4.35,T,626,18,1,Z,401,21
0,1,5.57,T,150,23,1,T,306,30
0,0,9.59,T,1275,92,1,Z,1160,59
0,1,9.48,Z,1668,55,1,T,1298,113
0,0,6.11,T,1000,38,1,T,613,41
0,0,10.38,T,581,53,1,Z,903,48
0,0,9.59,Z,1167,59,1,P,1619,83
0,1,3.51,P,518,23,1,Z,355,13
0,0,4.06,P,659,22,1,T,544,24
0,1,9.58,P,823,38,1,Z,608,44
0,1,0.41,T,48,3,1,T,128,4
0,1,7.5,T,845,48,1,Z,554,42
0,0,9.57,T,827,27,1,Z,872,30
0,1,6.54,Z,1066,49,1,P,921,29
0,0,8.0,T,1032,58,1,P,707,44
0,1,5.1,Z,193,30,1,T,815,36
0,1,9.58,T,974,68,1,Z,1166,52
0,1,10.11,P,846,81,1,Z,942,65
0,0,9.59,P,1115,41,1,Z,869,56
0,1,9.59,Z,784,55,1,T,374,34
0,0,4.38,Z,454,25,1,Z,263,27
0,0,8.16,P,1750,54,1,T,873,73
0,0,4.12,T,305,29,1,T,542,23
0,1,9.31,T,1372,80,1,Z,1119,63
0,1,5.18,P,335,21,1,Z,577,22
0,1,9.59,T,481,29,1,Z,695,48
0,0,9.59,T,1659,91,1,P,1161,69
0,1,9.41,T,839,54,1,P,760,48
0,0,9.59,Z,1623,50,1,T,1118,44
0,1,9.59,Z,797,77,1,T,1971,125
0,1,7.28,T,1119,71,1,Z,1456,53
0,0,5.26,P,270,21,1,P,770,25
0,0,4.55,P,645,26,1,T,572,31
0,0,9.58,Z,1395,79,1,T,2010,106
0,1,4.04,T,254,16,1,T,879,14
0,1,9.59,Z,1139,62,1,Z,1814,70
0,0,6.24,P,949,61,1,T,1192,57
0,0,4.41,P,327,21,1,Z,359,18
0,0,9.58,P,1093,55,1,Z,937,46
0,0,9.57,P,712,41,1,T,983,52
0,1,9.56,T,893,66,1,P,651,65
0,0,6.07,Z,333,26,1,T,757,40
0,0,6.05,T,617,42,1,Z,698,34
0,1,2.57,Z,278,13,1,Z,175,8
0,1,9.0,Z,1580,90,1,P,1466,73
0,1,4.51,T,503,28,1,T,757,26
0,1,3.49,T,612,19,1,T,968,28
0,1,8.05,P,935,38,1,Z,796,48
0,0,7.04,P,448,33,1,T,631,51
0,0,7.43,Z,1178,54,1,P,1554,60
0,0,4.31,P,449,26,1,T,478,19
0,0,9.59,P,954,53,1,Z,782,35
0,0,4.2,T,773,30,1,T,637,26
0,0,9.59,Z,840,37,1,P,903,42
0,0,7.21,T,868,67,1,P,1042,62
0,0,5.35,Z,606,29,1,T,500,40
0,1,10.13,T,1003,55,1,P,1035,54
0,1,2.21,T,244,8,1,T,156,9
0,1,8.2,T,1053,63,1,T,1233,73
0,0,9.59,P,1209,68,1,T,1381,96
0,1,7.05,Z,661,36,1,P,629,39
0,1,4.4,Z,609,23,1,T,435,38
0,0,8.42,T,1397,72,1,Z,903,36
0,0,10.12,T,1072,69,1,T,1171,57
0,1,9.59,P,747,74,1,Z,1360,60
0,1,9.59,T,1016,83,1,T,819,61
0,0,10.28,T,2014,121,1,Z,1454,80
0,0,4.01,T,401,24,1,P,471,20
0,1,3.52,T,507,23,1,P,664,19
0,0,3.28,Z,214,15,1,Z,274,13
0,0,8.33,T,1051,88,1,Z,1626,44
0,1,9.59,T,699,68,1,Z,1190,52
0,0,9.51,T,1696,77,1,Z,867,54
0,0,4.22,T,504,16,1,T,309,19
0,0,9.57,Z,651,55,1,T,979,75
0,0,9.57,Z,865,63,1,T,645,85
0,0,6.18,T,457,40,1,T,513,32
0,1,2.48,Z,107,8,1,Z,334,9
0,1,9.18,P,769,65,1,T,1594,101
0,0,6.53,T,1376,82,1,P,478,44
0,1,9.59,T,1298,66,1,T,1330,92
0,1,4.1,Z,238,19,1,T,460,34
0,1,5.32,Z,368,22,1,P,1105,27
0,1,6.24,P,723,42,1,T,448,45
0,1,5.21,P,234,16,1,P,341,23
0,1,5.12,Z,531,23,1,Z,468,30
0,0,9.55,P,774,34,1,Z,707,38
0,0,9.47,T,898,82,1,P,930,38
0,1,7.24,T,755,38,1,P,382,35
0,1,7.46,Z,914,47,1,T,1169,72
0,1,8.5,T,1084,81,1,Z,1220,88
0,0,9.3,Z,1512,101,1,T,1804,145
0,1,6.23,Z,537,19,1,T,624,44
0,1,0.2,T,28,2,1,T,61,4
0,0,0.13,P,44,1,1,P,24,2
0,1,9.27,Z,748,50,1,T,958,101
0,0,9.3,Z,785,54,1,Z,839,51
0,1,9.58,T,1815,137,1,Z,1763,113
0,1,9.58,P,1012,30,1,T,1349,83
0,0,10.17,P,904,55,1,P,1004,47
0,1,4.31,P,579,32,1,P,423,15
0,0,10.55,Z,1634,75,1,P,655,46
0,0,9.59,Z,1497,63,1,T,876,55
0,1,9.58,P,858,59,1,P,1331,68
0,0,9.59,Z,935,55,1,Z,816,59
0,0,10.34,P,1145,45,1,T,550,36
0,1,9.59,T,1250,69,1,P,943,60
0,1,6.25,P,1270,39,1,Z,423,34
0,1,7.22,P,436,27,1,T,1117,95
0,0,10.23,Z,1205,71,1,T,1234,131
0,1,1.36,Z,126,3,1,P,356,7
0,1,9.59,T,1111,64,1,T,792,76
0,1,7.17,P,1327,54,1,Z,1003,51
0,1,10.59,P,1073,35,1,T,1096,59
0,0,5.2,T,233,34,1,Z,512,26
0,0,6.14,Z,958,42,1,Z,557,36
0,1,9.59,P,1429,64,1,Z,843,81
0,1,3.43,P,346,11,1,T,424,18
0,1,9.59,T,900,51,1,T,845,64
0,1,10.52,P,1950,101,1,T,1710,106
0,1,1.23,P,137,7,1,T,53,4
0,0,9.04,T,677,38,1,P,721,33
0,0,2.45,P,241,10,1,T,425,8
0,1,3.43,Z,186,9,1,T,119,14
0,1,9.24,P,367,23,1,P,713,33
0,0,8.23,T,443,58,1,Z,950,45
0,0,9.38,P,1048,86,1,T,1347,76
0,0,10.18,P,1583,72,1,T,1363,112
0,1,2.27,P,223,11,1,T,495,9
0,1,4.32,Z,590,27,1,T,262,26
0,1,6.07,Z,551,23,1,T,528,28
0,0,9.56,P,898,46,1,Z,1019,45
0,1,9.54,T,1236,73,1,T,1000,81
0,1,9.59,T,382,44,1,Z,1123,43
0,1,3.23,Z,604,16,1,Z,201,16
0,1,9.59,T,1512,77,1,T,1492,90
0,0,0.32,T,46,1,1,T,84,3
0,1,0.0,Z,1,0,1,T,124,8
0,0,7.51,Z,962,39,1,P,394,38
0,0,3.49,P,820,18,1,T,575,14
0,1,5.44,T,631,30,1,Z,288,24
0,1,0.2,T,50,1,1,T,22,1
0,0,9.59,Z,1046,67,1,T,1620,124
0,1,9.59,T,1578,90,1,Z,933,66
0,1,7.21,Z,928,48,1,Z,530,42
0,0,9.59,T,1041,80,1,T,1300,94
0,0,2.43,T,122,1,1,Z,323,10
0,0,9.59,Z,1187,75,1,P,1383,85
0,1,9.54,P,478,15,1,T,745,75
0,0,9.59,Z,1216,76,1,T,968,55
0,1,7.58,T,680,55,1,Z,819,28
0,1,9.59,T,1538,83,1,T,1488,93
0,1,7.4,Z,852,31,1,P,568,30
0,0,4.39,T,573,47,1,Z,858,30
0,0,7.26,T,984,49,1,P,1112,49
0,0,9.59,Z,1486,87,1,T,1394,133
0,0,6.55,P,1119,57,1,T,819,64
0,0,5.02,Z,492,27,1,Z,445,22
0,1,9.59,T,844,36,1,Z,1461,80
0,0,6.12,P,705,24,1,P,511,37
0,1,6.26,P,425,20,1,P,421,28
0,1,9.59,T,707,67,1,T,791,52
0,1,0.58,T,173,6,1,T,169,4
0,1,7.01,T,520,30,1,Z,796,33
0,0,7.5,T,1183,66,1,Z,1131,55
0,1,9.42,T,426,32,1,P,496,36
0,1,3.58,P,432,24,1,Z,624,20
0,1,4.38,T,472,29,1,P,620,20
0,0,9.57,P,1122,61,1,T,1097,77
0,1,9.58,Z,597,35,1,P,423,38
0,0,4.17,P,341,14,1,P,425,19
0,0,2.41,Z,159,13,1,P,161,12
0,1,6.39,Z,519,36,1,T,756,40
0,0,10.2,Z,1000,81,1,P,1269,107
0,0,10.37,Z,865,58,1,T,1358,77
0,0,7.47,T,787,58,1,P,640,22
0,1,9.2,Z,811,46,1,Z,1309,41
0,1,10.06,P,626,59,1,P,1180,58
0,0,8.43,Z,1140,66,1,T,922,70
0,0,0.42,P,32,2,1,T,55,4
0,1,5.0,T,521,29,1,T,188,26
0,0,9.59,T,1204,70,1,P,1320,77
0,1,10.31,P,1236,66,1,P,1123,61
0,1,5.2,Z,711,26,1,T,864,50
0,0,2.34,Z,224,10,1,P,329,7
0,1,9.59,P,2093,112,1,T,2450,152
0,0,9.59,P,1024,50,1,Z,1270,48
0,0,8.34,P,643,50,1,T,767,48
0,0,5.5,T,408,24,1,Z,280,11
0,1,8.33,P,758,59,1,P,973,69
0,0,7.41,P,558,37,1,T,649,52
0,0,9.31,P,1266,55,1,P,2033,62
0,0,5.06,Z,735,33,1,Z,365,27
0,1,9.59,Z,1098,80,1,Z,1136,61
0,0,8.02,Z,605,51,1,Z,884,43
0,0,5.12,T,489,21,1,Z,260,19
0,1,7.04,T,1448,66,1,Z,1068,65
0,0,8.53,T,1307,99,1,Z,1623,64
0,1,10.25,T,779,44,1,P,1063,52
0,1,6.52,Z,681,50,1,Z,1053,37
0,1,9.59,P,1201,69,1,P,2611,86
0,1,6.52,Z,930,38,1,T,810,68
0,1,9.59,T,1720,87,1,P,1100,49
0,1,1.39,T,54,4,1,P,100,4
0,1,6.1,T,1010,56,1,Z,468,36
0,1,10.37,T,1603,131,1,Z,1353,93
0,0,6.33,Z,806,41,1,Z,816,50
0,0,4.29,T,369,15,1,T,254,24
0,1,9.07,P,1079,61,1,Z,824,73
0,0,7.25,T,725,39,1,P,644,27
0,1,9.59,P,1372,61,1,Z,662,57
0,0,7.53,Z,1089,61,1,T,899,62
0,1,10.4,Z,1039,51,1,T,1230,100
0,0,10.58,T,1437,85,1,Z,1623,104
0,1,5.42,P,743,57,1,T,689,38
0,1,9.08,T,1131,77,1,Z,1000,64
0,1,9.57,T,603,56,1,T,938,44
0,1,6.48,Z,412,25,1,T,450,21
0,1,7.18,Z,758,63,1,Z,922,49
0,1,9.15,P,1181,44,1,T,1181,64
0,0,5.15,Z,717,28,1,Z,453,22
0,0,9.5,T,1238,86,1,T,1749,99
0,0,4.35,Z,372,20,1,Z,351,16
0,1,9.59,P,807,37,1,T,1216,54
0,0,9.56,T,533,40,1,P,442,36
0,0,3.52,P,341,19,1,T,414,18
0,0,9.59,Z,1351,80,1,T,1496,100
0,1,5.02,P,467,21,1,Z,429,15
0,1,6.55,Z,934,67,1,T,846,82
0,0,4.24,P,349,24,1,P,528,25
0,0,10.59,P,2077,77,1,T,2018,118
0,0,10.26,T,1566,117,1,Z,1639,99
0,1,10.25,T,1268,72,1,Z,1004,74
0,1,7.34,T,713,43,1,P,845,56
0,1,6.56,Z,631,50,1,T,1214,53
0,1,9.59,T,1364,66,1,Z,1024,72
0,1,6.0,T,828,49,1,P,1043,31
0,0,9.55,P,890,56,1,Z,733,64
0,0,9.17,Z,1417,72,1,Z,1196,71
0,1,9.59,T,1161,81,1,Z,1537,74
0,0,2.42,T,200,10,1,P,152,10
0,1,9.41,T,1150,114,1,T,1672,91
0,1,4.0,T,488,22,1,T,1001,27
0,1,9.59,Z,1297,79,1,P,1262,102
0,1,10.18,T,861,39,1,Z,1165,87
0,1,9.59,T,935,64,1,T,1548,63
0,0,7.22,Z,374,29,1,P,823,36
0,1,10.14,Z,1369,100,1,T,1060,113
0,0,9.59,T,750,35,1,T,927,44
0,1,7.53,Z,977,64,1,T,2211,65
0,0,6.26,T,435,32,1,P,356,19
0,1,9.24,T,1234,64,1,Z,1290,69
0,0,7.46,T,1174,57,1,P,1208,46
0,0,5.33,Z,409,18,1,T,541,33
0,0,9.58,Z,1244,42,1,Z,592,38
0,0,9.59,Z,1362,46,1,T,420,65
0,1,3.03,P,510,18,1,T,508,11
0,1,3.14,P,197,11,1,Z,221,6
0,1,6.23,P,939,45,1,T,1272,47
0,1,9.32,P,378,30,1,Z,1030,32
0,1,9.59,T,1182,71,1,Z,860,48
0,0,9.59,Z,679,64,1,T,1008,79
0,1,3.51,P,488,15,1,T,319,23
0,0,6.3,Z,734,30,1,Z,547,25
0,1,4.2,P,474,22,1,P,464,18
0,0,4.11,T,480,27,1,P,556,24
0,0,3.5,P,296,15,1,T,478,16
0,0,8.07,P,838,24,1,P,481,42
0,0,6.25,P,622,22,1,Z,689,33
0,1,1.14,Z,75,3,1,T,152,6
0,0,8.43,T,1532,116,1,Z,1483,70
0,1,3.12,P,657,16,1,T,449,14
0,0,7.4,T,1294,88,1,P,588,67
0,0,7.21,Z,1214,71,1,P,1034,75
0,1,9.58,T,907,51,1,T,1053,67
0,1,4.56,Z,521,18,1,Z,439,25
0,1,4.14,T,88,17,1,T,636,28
0,0,9.5,Z,918,60,1,P,1377,76
0,0,7.56,P,959,56,1,Z,833,52
0,1,8.4,P,851,24,1,T,697,58
0,0,6.03,T,210,19,1,T,1,0
0,0,8.19,T,1372,68,1,P,946,36
0,1,8.26,P,697,28,1,P,471,24
0,1,10.07,Z,921,73,1,P,1218,74
0,0,10.59,P,1440,69,1,Z,702,64
0,1,6.46,P,1078,50,1,T,839,65
0,0,7.28,P,913,39,1,Z,713,33
0,0,9.48,P,1021,50,1,Z,1259,50
0,0,10.59,P,1274,72,1,T,997,82
0,1,9.59,T,1287,112,1,Z,1451,74
0,1,10.3,Z,1424,76,1,T,1638,119
0,0,5.22,P,458,31,1,T,508,29
0,0,3.24,T,695,14,1,T,425,11
0,1,5.18,P,1017,46,1,T,915,34
0,0,9.49,Z,1163,41,1,P,753,43
0,0,9.59,P,924,28,1,T,767,48
0,1,9.59,P,1415,85,1,Z,1221,97
0,1,7.39,P,967,26,1,Z,1526,31
0,1,9.14,Z,1297,59,1,Z,1051,54
0,1,5.58,T,385,18,1,T,238,28
0,0,10.14,P,1209,51,1,T,996,64
0,0,10.13,Z,1062,75,1,T,1525,71
0,0,9.55,P,1044,47,1,Z,770,31
0,0,4.37,P,210,18,1,P,651,21
0,1,3.53,T,907,32,1,P,332,27
0,1,9.59,T,1751,125,1,Z,1183,57
0,1,9.59,P,1270,69,1,P,1793,60
0,1,6.27,Z,902,32,1,Z,491,26
0,1,9.59,T,1580,126,1,Z,1406,92
0,0,8.18,Z,1539,38,1,P,865,54
0,1,6.17,T,794,48,1,P,628,37
0,1,9.59,T,922,103,1,Z,917,51
0,0,9.39,T,1191,62,1,P,1132,35
0,0,9.55,T,1009,41,1,P,634,47
0,1,7.13,Z,543,34,1,T,896,44
0,1,8.02,Z,1267,33,1,P,855,76
0,1,9.59,T,432,34,1,T,1105,72
0,0,8.18,Z,739,31,1,P,969,46
0,1,2.29,T,455,15,1,T,531,7
0,1,9.58,T,989,58,1,Z,654,39
0,1,9.59,T,1762,115,1,Z,1902,77
0,1,9.59,Z,1766,79,1,Z,1010,63
0,1,9.59,P,1913,96,1,Z,1695,100
0,0,8.46,P,351,39,1,Z,873,47
0,1,7.13,P,597,32,1,Z,314,35
0,1,2.11,Z,111,8,1,Z,369,8
0,1,9.4,P,1582,115,1,P,1784,83
0,0,5.59,T,1127,68,1,Z,1185,38
0,0,8.04,T,700,37,1,P,679,35
0,1,9.59,Z,1318,118,1,P,1650,120
0,1,9.59,Z,494,62,1,T,617,42
0,1,9.57,T,1569,76,1,Z,913,74
0,0,5.41,Z,702,32,1,Z,729,35
0,0,9.58,P,1024,69,1,P,2416,74
0,1,6.27,T,746,57,1,P,391,26
0,1,2.23,Z,266,7,1,P,92,4
0,1,9.59,Z,982,40,1,P,1193,74
0,0,9.34,P,1249,69,1,T,1066,87
0,1,9.59,P,869,58,1,Z,1361,81
0,0,10.08,Z,1105,72,1,T,980,51
0,1,0.3,T,85,2,1,T,52,2
0,1,8.12,P,1466,65,1,Z,909,55
0,0,9.59,Z,799,39,1,T,1293,46
0,0,9.58,Z,488,51,1,T,613,58
0,1,9.59,Z,1429,66,1,T,1179,92
0,1,9.59,T,907,43,1,T,996,69
0,0,7.33,P,1072,72,1,T,1153,69
0,1,9.59,T,1502,90,1,Z,975,64
0,1,9.57,P,1361,37,1,P,892,63
0,1,9.59,T,863,68,1,P,967,56
0,1,4.4,Z,591,24,1,Z,600,23
0,1,5.25,Z,580,26,1,P,487,30
0,1,9.59,P,611,58,1,T,1306,86
0,0,6.49,P,1239,39,1,P,665,49
0,0,4.18,Z,214,22,1,T,452,23
0,1,10.37,T,1363,48,1,P,1335,69
0,1,3.21,Z,281,14,1,Z,328,23
0,1,5.32,Z,829,30,1,T,844,41
0,1,9.58,T,644,27,1,T,1062,58
0,1,5.15,Z,452,31,1,P,475,30
0,1,9.59,T,1436,76,1,Z,1108,87
0,1,10.18,P,1210,79,1,P,1193,76
0,0,2.56,T,248,10,1,T,489,10
0,1,5.55,T,515,43,1,T,654,52
0,1,9.03,T,1245,74,1,T,1843,112
0,1,6.31,P,855,34,1,Z,314,37
0,1,9.58,T,516,31,1,T,538,30
0,0,3.05,Z,353,19,1,Z,258,15
0,0,4.52,P,386,20,1,P,471,23
0,0,4.55,T,545,44,1,T,841,32
0,0,4.32,Z,625,20,1,T,880,41
0,0,7.08,P,656,46,1,Z,1239,48
0,0,1.18,Z,38,3,1,P,156,7
0,1,9.58,P,1612,84,1,T,1090,125
0,0,6.59,T,1318,101,1,T,1066,58
0,1,1.45,Z,172,7,1,Z,363,6
0,0,3.31,Z,128,12,1,Z,198,17
0,1,3.49,T,315,14,1,T,418,26
0,0,9.58,T,1056,66,1,P,607,46
0,1,7.33,P,584,45,1,Z,643,37
0,0,2.57,Z,338,9,1,P,217,8
0,0,9.59,P,1572,91,1,T,1544,131
0,1,9.53,Z,758,57,1,T,919,77
0,1,9.58,T,1112,84,1,P,1129,51
0,1,2.29,Z,298,10,1,Z,447,11
0,0,9.58,T,1034,73,1,Z,939,48
0,1,8.21,T,1123,58,1,T,1179,73
0,1,4.47,T,554,23,1,P,603,23
0,1,6.18,Z,604,42,1,Z,705,35
0,0,4.25,Z,551,26,1,P,361,18
0,1,10.16,T,1858,133,1,T,1813,129
0,0,9.59,Z,2159,110,1,P,1513,135
0,1,10.45,P,879,38,1,T,1077,50
0,1,4.41,T,539,17,1,Z,223,21
0,0,4.45,Z,233,15,1,Z,306,17
0,1,5.29,Z,506,23,1,T,802,35
0,0,9.59,T,833,69,1,T,1100,48
0,1,7.02,Z,672,30,1,Z,874,27
0,1,4.1,T,777,26,1,P,576,22
0,0,4.59,Z,891,28,1,T,441,32
0,0,4.46,T,361,20,1,Z,456,22
0,0,8.24,Z,787,64,1,P,653,50
0,1,9.58,T,2110,145,1,Z,1811,87
0,0,7.34,P,583,21,1,Z,850,36
0,1,10.16,P,1332,87,1,T,1334,91
0,1,5.24,Z,526,29,1,T,1189,27
0,1,6.21,T,806,53,1,P,687,26
0,1,8.58,P,1537,74,1,Z,1313,59
0,1,9.57,T,1083,29,1,Z,774,55
0,0,3.19,T,426,14,1,T,1,0
0,1,9.59,P,1911,70,1,P,1282,68
0,1,2.31,T,502,10,1,T,204,9
0,0,7.01,P,737,34,1,P,439,24
0,0,9.59,T,1604,93,1,T,1690,112
0,0,10.17,T,937,89,1,Z,923,54
0,0,6.16,Z,505,25,1,P,566,32
0,1,5.28,Z,1224,31,1,T,849,33
0,0,4.33,Z,760,21,1,T,535,15
0,1,9.58,T,1286,78,1,T,1061,84
0,1,9.59,T,1386,91,1,P,1646,91
0,0,7.21,Z,651,46,1,T,564,65
0,1,9.06,P,988,118,1,P,1143,39
0,1,5.13,Z,816,29,1,Z,670,24
0,1,7.27,Z,623,24,1,Z,565,43
0,0,3.35,Z,314,28,1,P,391,16
